customer_id,transaction_category,category_spend,category_transactions
100550,travel,23969.21,2
101558,dining,138.55,1
101389,travel,9467.85,1
100618,fuel,1715.75,2
100347,grocery,3213.90,1
100141,utilities,3975.00,2
100791,groceries,21900.75,3
100244,entertainment,1181.72,1
100702,groceries,2563.70,2
101313,electronics,2023.68,1
100213,"online shopping",56.82,1
100199,grocery,283.94,1
100404,grocery,3715.95,1
101881,"online shopping",1098.16,1
101548,travel,6672.25,2
100285,electronics,7112.86,1
100670,entertainment,1005.52,1
100388,dining,4717.44,1
100415,electronics,1284.61,1
100783,"online shopping",2754.66,1
101736,dining,552.39,1
101014,electronics,3170.61,2
101004,dining,1380.23,1
101316,utilities,2182.44,1
100333,electronics,2091.66,1
100271,entertainment,7378.30,2
101066,entertainment,13790.95,1
101491,entertainment,2747.54,1
100318,grocery,7965.10,1
101515,grocery,3081.17,1
100526,travel,4101.21,1
100759,entertainment,104.96,1
101195,entertainment,8461.56,2
101753,travel,4471.38,1
100738,electronics,308.13,1
101067,dining,5758.14,1
101555,entertainment,16202.82,3
101654,"online shopping",3449.13,1
101993,entertainment,20942.71,2
101903,"online shopping",9465.74,1
101914,travel,162.84,1
100928,"online shopping",5221.45,1
100867,electronics,5472.05,1
100773,"online shopping",7684.66,1
100082,entertainment,6912.60,1
100321,groceries,2431.38,1
101257,entertainment,2562.13,1
100539,dining,738.00,1
100251,utilities,11871.27,2
100835,fuel,1635.45,1
101788,grocery,3426.83,1
100448,entertainment,777.27,1
100489,entertainment,2802.86,1
101905,utilities,2830.70,1
100463,grocery,1615.69,1
101964,groceries,7937.97,2
100313,fuel,2960.71,2
101729,grocery,1549.64,1
100384,electronics,9387.13,1
101238,grocery,1477.45,1
100985,travel,4025.58,2
101738,dining,5675.85,1
100761,dining,15017.06,2
100768,electronics,1927.15,1
101098,entertainment,2308.07,3
101737,fuel,6387.69,2
100141,entertainment,378.03,1
100717,fuel,2603.45,1
101222,utilities,3247.31,1
101942,electronics,4567.39,1
101194,grocery,10786.18,3
100405,"online shopping",1127.46,1
101851,dining,1535.87,1
100227,electronics,7797.51,1
100877,dining,1179.62,1
100061,electronics,549.80,1
101739,electronics,1615.68,1
101986,entertainment,2736.29,1
101982,travel,8514.42,2
101613,fuel,7857.49,1
101212,entertainment,1400.61,1
100070,electronics,311.19,1
100262,travel,4861.47,1
100305,groceries,310.99,1
100557,grocery,7279.91,2
101247,grocery,1640.79,1
101351,grocery,1444.56,1
100761,grocery,3082.42,1
100587,entertainment,2934.98,1
100073,electronics,1819.84,1
101534,entertainment,1141.73,1
101608,groceries,1087.62,1
100101,groceries,3418.84,2
101604,utilities,4240.96,1
100192,fuel,621.11,1
100952,utilities,369.41,1
101085,fuel,5474.12,1
101555,grocery,5187.83,1
101264,grocery,9078.41,2
101738,fuel,7272.44,2
100409,electronics,12768.28,1
100299,entertainment,18295.11,2
101218,entertainment,13845.45,1
100573,groceries,5510.47,2
100618,utilities,206.96,1
100636,grocery,5843.27,1
100988,grocery,6462.25,2
100201,groceries,1972.07,1
100673,fuel,799.71,1
100301,grocery,13671.85,1
101647,fuel,2414.84,1
100336,fuel,3263.21,1
101994,travel,14912.63,3
101782,entertainment,6519.75,1
100772,"online shopping",8394.91,1
101214,dining,3592.85,1
101564,utilities,1564.85,1
101071,entertainment,8813.25,2
101273,fuel,1208.29,1
101249,"online shopping",867.61,1
101295,utilities,5553.92,1
101508,"online shopping",7482.87,1
100796,utilities,7945.91,1
100813,fuel,1024.27,1
101046,electronics,957.72,1
100929,fuel,5566.11,1
100962,utilities,6046.17,1
101393,fuel,2199.65,1
101268,dining,5314.37,1
100372,electronics,3629.99,1
100284,"online shopping",719.82,1
100696,"online shopping",54300.54,2
100806,entertainment,2120.80,3
100646,entertainment,3787.56,2
101645,groceries,300.74,1
101604,entertainment,4621.22,2
101397,"online shopping",2790.83,1
100273,groceries,449.34,1
101893,"online shopping",2891.63,1
100877,fuel,5952.85,2
100849,utilities,7271.39,1
101200,utilities,1256.24,1
101772,fuel,3260.10,1
100783,utilities,2445.66,1
100131,groceries,5044.27,2
101067,entertainment,12682.88,2
101146,"online shopping",8761.25,1
101159,travel,13739.62,1
101390,"online shopping",349.69,1
100372,utilities,2050.95,1
101149,travel,1983.97,1
101462,dining,1694.71,1
101599,groceries,6247.42,1
100807,"online shopping",3913.13,1
100743,"online shopping",5859.06,2
100050,entertainment,5383.97,2
101160,fuel,2868.82,2
101181,electronics,5403.80,1
100055,electronics,8854.78,2
101616,utilities,11669.15,2
100743,electronics,368.77,1
100427,grocery,2231.88,1
100442,dining,488.68,1
101934,grocery,193.68,1
100325,entertainment,1459.09,2
100639,electronics,11738.79,1
101661,dining,3255.47,1
100828,entertainment,3626.33,1
100079,fuel,6713.55,3
100376,entertainment,2608.55,1
100918,entertainment,200.76,1
100332,grocery,2483.69,1
101198,grocery,1864.32,2
100440,grocery,5768.15,2
100947,groceries,2628.75,1
100277,"online shopping",8633.64,2
101508,grocery,577.62,1
100594,"online shopping",15995.07,1
100934,entertainment,2903.92,1
100140,utilities,1643.32,1
100845,utilities,844.20,1
101007,fuel,10499.04,1
101630,dining,3451.89,1
100876,groceries,207.89,1
101729,utilities,214.50,1
101075,entertainment,12708.80,5
101677,entertainment,1903.12,1
100712,entertainment,5440.71,1
101342,"online shopping",1689.23,1
101222,"online shopping",29909.17,3
100795,dining,1018.53,1
100728,electronics,733.87,1
101069,travel,86.10,1
101563,fuel,6319.60,1
101537,utilities,5700.24,1
101918,groceries,530.82,1
101040,grocery,3858.07,1
100314,utilities,4791.58,1
101459,fuel,10135.46,2
101411,electronics,2646.54,2
100076,groceries,3601.31,2
100898,dining,12058.98,2
101394,groceries,2855.09,1
101188,groceries,110.30,1
101640,travel,798.19,1
101047,grocery,1311.94,1
100711,entertainment,14856.54,2
101058,entertainment,5162.99,1
101537,grocery,1485.28,1
101824,entertainment,327.12,1
100853,dining,7146.44,1
101484,groceries,11665.31,1
101161,groceries,1338.65,1
101597,electronics,9713.07,1
101834,groceries,1786.52,1
101912,utilities,2417.49,1
100332,fuel,6350.70,2
100187,entertainment,17490.79,2
101086,entertainment,7719.03,2
100819,utilities,2369.10,1
101302,utilities,2523.63,1
101565,fuel,11242.99,2
101987,groceries,3203.81,1
101556,entertainment,1361.07,1
100298,electronics,2965.33,1
100200,dining,2552.39,1
100271,fuel,3056.85,1
100534,travel,4323.09,1
101465,grocery,988.27,1
101110,fuel,395.58,1
100030,dining,942.39,2
100882,entertainment,19583.84,2
100960,electronics,1590.00,1
101519,fuel,2156.76,1
100983,entertainment,9400.80,2
101356,dining,7239.81,2
100480,dining,4649.69,2
101929,utilities,1615.49,1
100292,electronics,4917.08,2
101452,fuel,1592.29,1
101039,grocery,4745.10,2
100627,grocery,7939.09,2
100269,fuel,22652.59,2
101418,"online shopping",1959.43,2
100978,"online shopping",218.19,1
100854,entertainment,2982.03,2
100161,groceries,689.55,1
100699,utilities,7583.46,2
101127,utilities,12185.43,1
100166,dining,1394.54,1
100299,utilities,4383.59,2
101807,grocery,12770.63,1
100882,travel,4283.21,1
101347,electronics,10604.71,1
101371,dining,3461.55,1
101973,travel,23238.69,1
101187,fuel,5588.72,1
101363,groceries,3532.26,2
101689,utilities,5169.55,2
100311,fuel,262.55,1
101911,fuel,3466.46,1
100584,"online shopping",2434.60,1
100176,electronics,5384.58,1
100353,entertainment,10699.06,2
100308,fuel,9517.16,1
100118,utilities,481.67,1
100766,grocery,10540.88,3
100972,utilities,1664.89,1
100477,entertainment,2896.69,1
101437,travel,3581.68,1
100586,dining,4374.91,1
101473,"online shopping",158.17,1
100495,travel,9268.75,2
100514,entertainment,8489.64,1
101870,"online shopping",3643.93,1
100272,fuel,1925.67,1
100879,utilities,8909.55,1
100051,entertainment,9236.79,1
100262,entertainment,5383.89,1
100132,fuel,893.73,2
101248,grocery,1359.22,1
100309,utilities,967.13,1
101900,dining,540.43,1
100015,grocery,4887.25,1
101764,fuel,6531.86,1
100194,grocery,2342.68,1
101786,fuel,10974.63,1
101466,utilities,448.79,1
100302,fuel,391.44,1
101144,"online shopping",1885.47,1
100831,grocery,789.81,1
100561,dining,11462.81,2
101492,groceries,8709.60,2
100040,groceries,4640.17,1
100370,utilities,6229.30,1
101205,utilities,3338.15,2
100516,groceries,3275.67,1
100656,groceries,6315.85,1
101892,"online shopping",5357.42,2
100808,"online shopping",680.80,1
101371,grocery,3612.03,1
100478,travel,2011.36,1
101232,utilities,1522.52,2
100674,"online shopping",2853.43,2
101703,entertainment,3376.60,1
100277,dining,4523.17,1
101711,groceries,17989.92,2
100052,utilities,28.74,1
101033,grocery,1203.65,1
101681,groceries,2278.76,1
101762,grocery,2952.65,1
100747,travel,2885.56,1
100463,utilities,5240.72,1
101840,groceries,266.63,1
100582,"online shopping",4249.19,1
100157,fuel,1782.40,1
100018,electronics,5974.47,1
100054,utilities,9585.18,2
101979,utilities,36.01,1
101750,grocery,3843.03,1
100720,dining,3447.68,2
101044,"online shopping",9196.98,2
101305,grocery,3684.75,2
100760,"online shopping",11023.28,2
101563,utilities,7623.34,2
101440,grocery,5033.82,1
100807,groceries,9907.15,1
100284,fuel,121.81,1
101555,travel,1462.45,1
101555,electronics,2538.05,1
100510,"online shopping",9614.05,1
101865,utilities,7511.52,1
100119,entertainment,14532.87,2
100096,dining,6653.75,1
101176,travel,2262.19,1
101268,travel,4945.81,1
101539,groceries,3836.43,2
100392,"online shopping",2248.76,1
101166,"online shopping",5161.45,1
101527,entertainment,6947.21,2
101881,utilities,3288.63,1
100219,fuel,3314.93,1
101099,fuel,3705.73,1
100610,travel,9348.26,2
100638,entertainment,5077.53,2
101055,dining,7738.94,3
100776,groceries,1290.00,1
100333,entertainment,8264.46,2
101548,dining,1671.13,1
101463,grocery,6377.21,2
100891,entertainment,3782.62,2
100939,entertainment,3881.67,1
100351,entertainment,3485.41,2
100925,utilities,3657.90,1
100395,fuel,2601.62,2
101225,"online shopping",9974.51,1
100529,"online shopping",1896.73,1
101116,travel,13687.22,1
101815,groceries,17936.04,1
100827,"online shopping",4539.09,1
100059,travel,724.01,1
100476,groceries,6039.03,1
101749,entertainment,2211.88,1
100611,electronics,4609.18,2
101578,fuel,1249.10,1
100310,entertainment,307.75,1
100167,groceries,9384.04,1
101057,travel,619.54,1
101057,grocery,537.48,1
101711,utilities,1831.36,1
101440,groceries,10350.18,2
100707,fuel,5264.34,1
101181,"online shopping",9047.55,1
101780,entertainment,3534.24,1
100365,entertainment,1918.31,1
101363,travel,2989.70,1
100857,fuel,8677.25,2
101358,groceries,3583.71,1
101606,entertainment,6937.74,2
100326,electronics,212.81,1
100796,grocery,79.77,1
101491,travel,3866.30,2
100608,groceries,3019.74,2
100308,groceries,1640.60,1
100400,travel,768.84,1
101343,"online shopping",23434.33,1
100316,groceries,5829.86,1
101228,grocery,11383.93,1
101387,entertainment,14521.08,2
101239,grocery,1406.26,1
100245,groceries,3300.36,1
101414,utilities,5957.87,1
100519,grocery,2493.60,1
101859,"online shopping",6329.95,2
101980,dining,316.20,1
100213,entertainment,4658.12,3
100477,grocery,1818.01,1
101999,dining,525.57,1
100668,entertainment,462.27,1
100664,entertainment,1946.93,1
100141,travel,3662.25,1
101613,grocery,19084.97,1
100321,entertainment,8127.47,2
100460,entertainment,3631.72,1
100706,electronics,1104.41,1
100669,utilities,1696.27,1
101169,dining,1007.46,1
100053,entertainment,5320.01,2
101379,dining,6815.11,3
101844,groceries,4766.85,1
101618,grocery,23825.35,2
100399,entertainment,758.40,1
101522,"online shopping",2159.64,1
101334,groceries,1535.06,1
101294,entertainment,5922.72,1
100575,entertainment,1969.31,1
101167,grocery,1142.29,1
101397,dining,1196.57,1
101043,"online shopping",1910.07,1
101599,fuel,2538.49,1
101312,dining,1895.85,1
101616,electronics,7302.18,2
101721,dining,1973.75,1
101515,groceries,701.70,1
100163,groceries,9520.88,1
101272,travel,12781.19,2
101091,grocery,5968.88,1
100830,fuel,948.67,1
101535,dining,3185.56,2
100596,utilities,3031.56,1
101413,fuel,7831.48,3
100110,grocery,2713.25,2
100948,dining,2583.50,1
100862,entertainment,8774.25,2
100594,groceries,3212.74,2
101893,utilities,4419.00,2
101021,groceries,2224.71,1
100433,grocery,5656.92,1
101463,travel,3109.94,1
100782,groceries,329.88,1
101362,electronics,805.52,1
100987,"online shopping",10007.06,2
101447,travel,37.65,1
100168,"online shopping",501.37,1
100964,"online shopping",13951.88,2
101285,"online shopping",4078.71,1
100726,dining,8943.70,1
101602,groceries,6764.27,1
100228,travel,2288.54,1
101184,grocery,1420.13,1
100426,utilities,3501.12,1
100121,fuel,2669.14,1
100851,"online shopping",11037.22,1
100704,electronics,7565.47,2
101766,"online shopping",7263.84,1
100110,electronics,4643.21,1
101927,dining,5469.31,1
100063,groceries,1966.14,1
100637,utilities,6424.51,1
101377,grocery,3540.59,2
101497,grocery,7103.88,2
100908,entertainment,4575.32,1
100012,grocery,1729.28,1
100933,travel,3936.69,1
101176,"online shopping",7199.79,2
101213,entertainment,23947.98,2
100662,dining,3189.04,1
101109,entertainment,1327.24,1
101044,utilities,7930.85,1
101342,electronics,315.33,1
101181,grocery,8806.09,2
100970,utilities,13911.42,1
100963,dining,2117.37,1
101504,groceries,9455.94,1
101902,travel,17173.26,2
100075,grocery,1714.92,1
101439,dining,519.51,1
101226,electronics,610.73,1
101252,travel,1133.00,1
100151,"online shopping",2205.97,1
101798,dining,698.96,1
100071,electronics,1455.25,1
100224,utilities,383.00,1
100472,utilities,1967.47,1
101920,entertainment,19732.83,3
100608,travel,140.41,1
101069,grocery,1617.01,1
100000,"online shopping",3336.23,1
100677,travel,2944.70,1
101268,fuel,217.77,1
101637,travel,1273.79,1
100290,groceries,5165.22,1
101481,entertainment,3641.84,2
100203,electronics,3349.23,1
101225,utilities,710.41,1
100481,groceries,1968.74,1
101815,"online shopping",171.74,1
100923,grocery,2319.91,1
101004,fuel,3692.68,1
101548,groceries,5102.41,1
100355,utilities,5504.98,1
101962,"online shopping",5076.46,1
100448,utilities,3846.08,2
100964,grocery,1393.98,2
101456,dining,9278.50,1
101568,electronics,7242.24,2
101138,dining,1736.05,2
101443,utilities,1038.02,2
100498,"online shopping",5667.06,2
100709,"online shopping",5091.91,2
100379,grocery,984.75,1
101166,utilities,18412.50,1
100739,electronics,1566.28,2
100631,grocery,310.90,1
100538,utilities,7868.64,2
101098,groceries,5048.95,1
100752,dining,4539.36,1
100672,entertainment,5074.02,1
101064,dining,525.98,1
101773,groceries,2166.58,1
101774,electronics,2450.63,1
100567,groceries,1272.50,1
100414,entertainment,7844.70,2
100609,electronics,3429.68,1
100657,dining,7431.38,2
101797,utilities,2469.94,1
100435,travel,1890.43,2
101575,entertainment,4420.20,2
100238,electronics,12597.42,2
101065,groceries,2487.78,1
100733,grocery,3297.88,1
100799,utilities,541.02,1
100009,groceries,619.41,1
100746,dining,1557.83,1
101288,entertainment,17086.74,2
101468,fuel,2597.49,1
100138,dining,3025.59,1
101890,grocery,7282.37,1
100195,grocery,2503.64,1
101097,electronics,1106.11,1
101638,utilities,7709.23,2
101248,electronics,12385.25,2
101658,electronics,11048.10,1
101125,dining,2072.26,1
100263,entertainment,1380.17,2
100944,"online shopping",7935.63,1
100919,grocery,7744.69,1
101256,"online shopping",1131.68,1
100490,"online shopping",6546.95,2
101810,groceries,2103.58,1
100769,"online shopping",6182.20,1
100310,dining,545.71,1
101674,fuel,7789.58,2
100272,groceries,762.08,1
100937,groceries,1446.03,1
100316,electronics,2667.06,1
101922,"online shopping",13252.88,2
101109,fuel,3463.54,1
100290,grocery,3269.53,1
100728,dining,3419.97,2
101670,grocery,11700.73,3
101427,dining,17.52,1
101450,electronics,1513.49,1
101925,travel,15515.00,1
100867,"online shopping",1943.71,1
100251,electronics,1546.15,1
101556,utilities,4399.76,1
100306,grocery,8230.99,1
101453,utilities,2418.30,1
100867,grocery,2582.75,1
100263,dining,3238.24,1
101130,entertainment,3786.03,2
101215,travel,6740.20,1
100513,dining,4969.57,1
100441,travel,4832.75,1
101220,"online shopping",5443.73,1
101627,fuel,174.05,1
100273,dining,4234.44,1
100855,fuel,1217.39,1
101017,entertainment,13041.35,1
101183,entertainment,5270.01,2
100172,utilities,2974.03,2
101568,"online shopping",4128.74,2
100584,dining,1114.60,1
101456,grocery,723.75,1
100928,fuel,3651.15,1
100454,electronics,951.46,1
100555,electronics,6511.80,1
101517,electronics,487.93,1
100438,groceries,13273.81,4
100649,entertainment,14771.87,2
101805,fuel,10916.98,1
100358,utilities,14383.19,1
101059,fuel,3566.99,1
101057,electronics,6017.80,2
101111,grocery,7730.87,3
100657,utilities,440.36,2
100744,electronics,4553.99,1
100420,"online shopping",1370.06,1
100552,fuel,6879.18,2
101149,groceries,839.48,2
101031,entertainment,3129.64,1
101495,travel,1869.31,1
101885,"online shopping",1221.14,1
100851,dining,2625.11,1
100509,dining,2857.99,1
101425,utilities,7022.71,1
101763,entertainment,9374.31,1
100965,fuel,7096.70,1
101511,groceries,5450.94,1
100055,entertainment,471.16,1
100918,dining,1836.41,1
101058,groceries,8242.24,2
100629,travel,12107.09,2
100793,utilities,7621.18,2
101789,"online shopping",517.29,1
101748,entertainment,1555.62,1
101596,utilities,482.35,1
101806,travel,5161.89,1
100346,entertainment,1208.32,1
100907,travel,442.94,1
101365,groceries,7106.44,2
101254,entertainment,9846.05,2
101016,travel,361.48,1
101570,utilities,6020.60,1
100025,travel,3599.03,1
101558,electronics,402.07,1
101676,utilities,6685.84,2
100449,fuel,2737.78,2
100319,utilities,2354.72,1
100155,travel,968.11,1
100470,entertainment,7151.29,2
100419,"online shopping",736.14,1
101136,groceries,3154.22,1
101925,grocery,8443.66,1
100650,entertainment,7308.20,2
101445,utilities,967.54,1
100885,groceries,2412.81,1
100929,travel,2434.34,2
101744,travel,11781.26,1
100834,travel,5612.46,1
100875,utilities,397.77,1
100941,"online shopping",646.05,1
100993,fuel,4237.65,1
101621,electronics,2907.74,2
100571,fuel,17339.98,1
100053,groceries,7831.44,2
100604,dining,7907.17,2
